nct_id,brief_title,overall_status,phases,topic_id,topic_score,topic_label
NCT05463731,A Study of Remternetug (LY3372993) in Participants With Alzheimer's Disease (TRAILRUNNER-ALZ 1),ACTIVE_NOT_RECRUITING,PHASE3,5,0.16813430261905152,Other / Mixed
NCT05959239,TB006 Expanded Access (EA) Compassionate Use,AVAILABLE,,4,0.03317883086222656,Neuroinflammation & Immune
NCT03848312,Preventing Alzheimer's With Cognitive Training,RECRUITING,PHASE3,3,0.14790547092183853,Neuroinflammation & Immune
NCT04563767,Feasibility - Infinitome,COMPLETED,,2,0.08030668168432407,Amyloid/Tau Pathology
NCT01384344,Ecological Assessment of Apathy in Alzheimer's Disease and in Control Subjects: Video Recognition and Actigraphy,COMPLETED,,0,0.06556213546807889,"Care, Lifestyle & QoL"
NCT07087951,Efficacy of Gamma Auditory Stimulation for Cognitive Decline in Older Adults (Study 1),NOT_YET_RECRUITING,,3,0.19178489837987117,Neuroinflammation & Immune
NCT06216275,Enhancing Calm in Arab Elderly With Dementia,UNKNOWN,,0,0.0963420556732421,"Care, Lifestyle & QoL"
NCT00505167,Memantine Versus Donepezil in Early Stages of Alzheimer's Disease,COMPLETED,PHASE4,2,0.03564746124958621,Amyloid/Tau Pathology
NCT05607615,A 6-Month Study to Evaluate the Safety & Potential Efficacy of Trappsol Cyclo in Patients With Early Alzheimer's Disease,UNKNOWN,PHASE2,5,0.0956788720905644,Other / Mixed
NCT01773915,New Proteins in Body Fluids as Potential Biomarker for Alzheimer's Disease: a Pilot Study,UNKNOWN,,2,0.11152116412598778,Amyloid/Tau Pathology
NCT00104013,Study of Xaliproden (SR57746A) in Patients With Mild-to-Moderate Dementia of the Alzheimer's Type,COMPLETED,PHASE3,1,0.2691837222655259,Neuroinflammation & Immune
NCT05905796,"The Brain Health Study: A Pragmatic, Patient-Centered Trial",COMPLETED,,0,0.05833038512303899,"Care, Lifestyle & QoL"
NCT00792662,"Improving Function, Quality of Life, Glycemia in Diabetics With Dementia",WITHDRAWN,PHASE4,0,0.08724729258048274,"Care, Lifestyle & QoL"
NCT03402503,"Safety, and Efficacy of a New Buccal Film of Montelukast in Patients With Mild to Moderate Alzheimer's Disease",COMPLETED,PHASE2,1,0.32698391258619275,Neuroinflammation & Immune
NCT00814346,Effect of EGb761® on Brain Glucose Metabolism in Three Groups of Elderly Defined by Cognitive Functions,COMPLETED,PHASE2,3,0.12112643226372304,Neuroinflammation & Immune
NCT05080777,Pilot Pragmatic Clinical Trial to Embed Tele-Savvy Into Health Care Systems,COMPLETED,,0,0.1199926783201084,"Care, Lifestyle & QoL"
NCT05107882,Optina Diagnostics' Cerebral ß-Amyloid Status (CAS) Test,COMPLETED,,3,0.10696400933874371,Neuroinflammation & Immune
NCT05525780,"Dose-Escalation Study to Assess the Safety, Tolerability, and Pharmacokinetics of Donepezil From Single Dose of GB-5001 IM Depot and Aricept® Oral Tablets in Healthy Male Volunteers",COMPLETED,PHASE1,4,0.33867895360697714,Neuroinflammation & Immune
NCT01639586,Comparison for the Patient With Alzheimer Disease the Impact of Three Different Groups of Patient Care,COMPLETED,,0,0.10482530565158218,"Care, Lifestyle & QoL"
NCT01179373,Deep Transcranial Magnetic Stimulation for Treatment of Alzheimer's Disease,COMPLETED,PHASE2,5,0.06224607876979473,Other / Mixed
NCT06304129,Diagnostic Performance of Plasma Biomarkers of Alzheimer's Disease Compared With CSF Markers,NOT_YET_RECRUITING,,2,0.06979798180506937,Amyloid/Tau Pathology
NCT02094729,"A Randomized, Double-blind, Placebo-controlled Study to Assess Safety, Tolerability, Pharmacokinetics, Immunogenicity, and Pharmacodynamic Response of Repeated Intravenous Infusions of BAN2401 in Subjects With Mild Cognitive Impairment Due to Alzheimer's Disease and Mild Alzheimer's Disease",COMPLETED,PHASE1,4,0.20438222726913424,Neuroinflammation & Immune
NCT04949529,Falls: A Marker of Preclinical AD,COMPLETED,,2,0.03920234782143331,Amyloid/Tau Pathology
NCT04555941,The Effects of Intermittent Theta Burst Stimulation in MCI and Early AD,COMPLETED,PHASE2,3,0.11321613862327007,Neuroinflammation & Immune
NCT01700556,A Trial to Support Caregivers of Patients With Dementia in Italy: the UP-TECH Project,COMPLETED,,0,0.1174390015382625,"Care, Lifestyle & QoL"
NCT00069849,A Study of the Safety and Efficacy of Multiple Doses of ABT-089 in Subjects With Alzheimer's Disease,TERMINATED,PHASE2,5,0.21321331649275807,Other / Mixed
NCT03811847,A Pilot of Methylphenidate in Mild Cognitive Impairment and Dementia Participants.,COMPLETED,PHASE4,3,0.212744793026624,Neuroinflammation & Immune
NCT06264258,Game-based Pediatric Diabetes Education,RECRUITING,,0,0.07620211356304239,"Care, Lifestyle & QoL"
NCT02854033,Alzheimer's Disease Neuroimaging Initiative 3,COMPLETED,,2,0.06838846980439023,Amyloid/Tau Pathology
NCT06540833,A Study to Assess the Efficacy and Safety of ITI-1284 in the Treatment of Psychosis Associated With Alzheimer's Disease,RECRUITING,PHASE2,5,0.34027773063707056,Other / Mixed
NCT01097096,"Safety, Tolerability and Abeta-specific Antibody Response of Repeated i.m. Injections of Adjuvanted CAD106 in Mild Alzheimer Patients",COMPLETED,PHASE2,4,0.1754902391176846,Neuroinflammation & Immune
NCT02690896,Caregiver Burden and Depression: Caring for Those Who Care for Others,COMPLETED,,3,0.08845408676395015,Neuroinflammation & Immune
NCT03984396,Optimal Medication Management in Alzheimer's Disease and Dementia,COMPLETED,,0,0.07834771207733918,"Care, Lifestyle & QoL"
NCT00735046,Cognitive Behavioural Therapy of Early Dementia,COMPLETED,,5,0.16186554662336147,Other / Mixed
NCT04575727,Exploratory Evaluation of [11C]MPC6827,COMPLETED,EARLY_PHASE1,2,0.13034742551953782,Amyloid/Tau Pathology
NCT02978742,Evaluating and Implementing a Smartphone Application Treatment Program for Bulimia Nervosa and Binge Eating Disorder,WITHDRAWN,,0,0.09803752508835721,"Care, Lifestyle & QoL"
NCT03801642,Dapagliflozin In Alzheimer's Disease,COMPLETED,PHASE1|PHASE2,2,0.0892329350893081,Amyloid/Tau Pathology
NCT03363269,Evaluate the Efficacy and Safety of ID1201 for Dose-finding in Mild Alzheimer's Disease,COMPLETED,PHASE2,5,0.33021040079746766,Other / Mixed
NCT04481568,Reducing Behavioral and Psychological Symptoms of Dementia: Family Caregivers (Aim 1),COMPLETED,,0,0.13382948423955807,"Care, Lifestyle & QoL"
NCT06242574,"Meaningful Aspects of Health for Adults With Dementia, Their Care Partners and Healthcare Practitioners",WITHDRAWN,,0,0.08580445824383319,"Care, Lifestyle & QoL"
NCT03698760,Computerized Olfactory Test - Alzheimer Disease Mild Stage,COMPLETED,,3,0.08373562911058034,Neuroinflammation & Immune
NCT04260724,Study on the Effect of Transcranial Magnetic Stimulation in Mild to Moderate Alzheimer's Disease,UNKNOWN,,1,0.1360204497947741,Neuroinflammation & Immune
NCT03696888,Skills-training for Reducing Risky Alcohol Use in App Form,COMPLETED,,0,0.056978114885231766,"Care, Lifestyle & QoL"
NCT02134041,Amyloid Accumulation After Mild Traumatic Brain Injury,UNKNOWN,,2,0.07813919194170466,Amyloid/Tau Pathology
NCT00329082,Effects of LY2062430 in Subjects With Mild-to-Moderate Alzheimer's Disease and in Healthy Volunteers,COMPLETED,PHASE2,1,0.2662013616009502,Neuroinflammation & Immune
NCT05527288,A Bridging Study on Efficacy and Safety of [18F]Florbetaben PET for Diagnosis of Alzheimer Disease Subjects in Chinese Population,COMPLETED,,2,0.16365793168335238,Amyloid/Tau Pathology
NCT00393627,Behavioral Sleep Intervention in Adult Family Homes,COMPLETED,PHASE2,0,0.07349571368995256,"Care, Lifestyle & QoL"
NCT04065061,"Erinacine A-enriched Hericium Erinaceus Mycelia for Improvement of Recognition, Vision, and Functional MRI Alterations",COMPLETED,,5,0.15416628835498603,Other / Mixed
NCT07425769,Adapting RDAD for DS,RECRUITING,,0,0.07515778951417891,"Care, Lifestyle & QoL"
NCT02841605,Enteric Nervous System in Alzheimer Disease,UNKNOWN,,2,0.08474120340210721,Amyloid/Tau Pathology
NCT07069530,Impact of Musical Therapeutic Intervention on Depression in Dementia Patients and Caregiver Burden,COMPLETED,,0,0.10088465563173586,"Care, Lifestyle & QoL"
NCT06359171,Effectiveness of the ARTH-e Application for Exercise Adherence in People With Knee Osteoarthritis : RCT,COMPLETED,,0,0.0657114379397858,"Care, Lifestyle & QoL"
NCT03370744,Prediction of Cognitive Decline by Neuroimaging Techniques and the Application in Diagnosis and Treatment of Preclinical AD,COMPLETED,,2,0.07928620526497922,Amyloid/Tau Pathology
NCT07341009,Evaluation of a Neuropsychological Tool to Assess Temporal Processing Abilities in Alzheimer's Disease,RECRUITING,,0,0.05568465279341659,"Care, Lifestyle & QoL"
NCT06322667,A Post Marketing Study in Participants With Early Alzheimer's Disease Treated With Lecanemab,RECRUITING,,2,0.07024911391147397,Amyloid/Tau Pathology
NCT00947934,Study of the Brain Stimulation Effect on Memory Impairment in Alzheimer Disease,WITHDRAWN,,3,0.1108995453072316,Neuroinflammation & Immune
NCT04838301,Allopregnanolone Regenerative Therapeutic for Mild Alzheimer's Disease,RECRUITING,PHASE2,5,0.36783122588212347,Other / Mixed
NCT00381381,The Clinical Response of Choline Acetyltransferase and Apolipoprotein Epsilon Gene Polymorphisms to Donepezil in Alzheimer's Disease,COMPLETED,PHASE4,1,0.040712469370640936,Neuroinflammation & Immune
NCT01825330,Effect of NeuroAD on the Cognitive Function of Alzheimer Patients,COMPLETED,,3,0.11787260715111407,Neuroinflammation & Immune
NCT00698165,Observational Study on Costs and Caregiver Burden in Alzheimer's Disease,COMPLETED,,0,0.07903650868141454,"Care, Lifestyle & QoL"
NCT07373067,Repeat Intracerebroventricular Injections of RB-ADSC in Subjects Previously Treated in RBI Protocol RB-ADSC-02,NOT_YET_RECRUITING,PHASE1,1,0.14306399432194086,Neuroinflammation & Immune
NCT00908492,Supporting Caregivers of Persons With Dementia: A Pilot Study,COMPLETED,PHASE2|PHASE3,0,0.1073066404844199,"Care, Lifestyle & QoL"
NCT02040987,AZD3293 Thorough QT Study in Healthy Male Volunteers,COMPLETED,PHASE1,4,0.11781848775367222,Neuroinflammation & Immune
NCT00479219,Study Evaluating GSI-953 in Healthy Young and Alzheimer's Patients,COMPLETED,PHASE1,4,0.15214300221214488,Neuroinflammation & Immune
NCT00480467,"Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SAM-315 in Healthy Japanese Males",COMPLETED,PHASE1,4,0.3290666609602054,Neuroinflammation & Immune
NCT02819700,Evaluation and Characterization of Behavioural Disorders and Dementias by the Behavioural Dysexecutive Syndrome Inventory (BDSI),COMPLETED,,3,0.12444851455854697,Neuroinflammation & Immune
NCT06770309,A Study of Silkworm Pupa Powder Intervention in the Nutritional Status of Patients with Alzheimer's Disease.,NOT_YET_RECRUITING,,0,0.041150266582951275,"Care, Lifestyle & QoL"
NCT04124029,Contributions of mTBI to Neurodegeneration Due to Chronic Traumatic Encephalopathy (CTE) and Alzheimer's Disease (AD),RECRUITING,,2,0.07154783466202223,Amyloid/Tau Pathology
NCT06367231,SCGs as a Proxy for Determining the Cognitive Status of Older Adults,COMPLETED,,3,0.13738301267407843,Neuroinflammation & Immune
NCT00134953,Efficacy and Safety of Rivastigmine in Patients With Mild Cognitive Impairment,TERMINATED,PHASE3,3,0.3078481193627292,Neuroinflammation & Immune
NCT05007353,The SINgapore GERiatric Intervention Study to Reduce Cognitive Decline and Physical Frailty (SINGER) Study,UNKNOWN,,0,0.08775849990060386,"Care, Lifestyle & QoL"
NCT01843075,Evaluating Liraglutide in Alzheimer's Disease,UNKNOWN,PHASE2,5,0.23340925939307347,Other / Mixed
NCT04669028,A Phase 3 Study of NE3107 in Probable Alzheimer's Disease,COMPLETED,PHASE3,2,0.13120532145162356,Amyloid/Tau Pathology
NCT04718207,Modelling in the Quantitative Analysis of Brain PET Scans in Patients With Alzheimer's Disease,COMPLETED,,2,0.1682108987331326,Amyloid/Tau Pathology
NCT03153371,Early-onset Alzheimer's Disease Phenotypes: Neuropsychology and Neural Networks,COMPLETED,,2,0.0927998812325625,Amyloid/Tau Pathology
NCT01042314,Drug-Drug Interaction Study With Aricept® (Donepezil),COMPLETED,PHASE1,1,0.04530753860650717,Neuroinflammation & Immune
NCT03860857,"Biomarker Exploration in Aging, Cognition and Neurodegeneration",RECRUITING,PHASE3,2,0.264270538780824,Amyloid/Tau Pathology
NCT05501119,SUPPORT-D Intervention for Persons With Alzheimer's Disease and Their Caregivers,COMPLETED,,0,0.08660187502574097,"Care, Lifestyle & QoL"
NCT05800028,Memory and Social Interactions,RECRUITING,,0,0.0643067481724955,"Care, Lifestyle & QoL"
NCT04938271,A Telehealth Study of a Wearable Electroceutical & Sports Sleeve for Knee Osteoarthritis Pain Relief & Improved Function,UNKNOWN,,1,0.08026627526364967,Neuroinflammation & Immune
NCT05542953,[18F]APN-1607 PET in Subjects With AD Compared to HC,COMPLETED,PHASE3,2,0.14043075105185568,Amyloid/Tau Pathology
NCT05407272,"Explore the Sharing Model Intervene to Improve the Knowledge, Attitudes, Service Intentions and Service Start-up Effects of the Eight Major Non-cancer Disease End-stage Caregivers on Well-being and Palliative Care",COMPLETED,,0,0.09736888644584099,"Care, Lifestyle & QoL"
NCT01734395,A Study to Show That the Change of Attention Measure is Correlated With the Changes of Caregiver's Burden After Treatment With Galantamine in Patients With Alzheimer's Disease,COMPLETED,,0,0.04341479135236551,"Care, Lifestyle & QoL"
NCT04992975,Brain Iron Toxicity and Neurodegeneration - A 7T MRI Study,UNKNOWN,,2,0.08269755758838539,Amyloid/Tau Pathology
NCT02829801,Evaluation of the Animal Intervention Used as Therapy,UNKNOWN,,0,0.1042125261335112,"Care, Lifestyle & QoL"
NCT02004392,Study of the Safety and Clinical Effects of 2 Doses of EVP-6124 in Subjects With Alzheimer's Disease Who Complete Study EVP-6124-024 or EVP-6124-025,TERMINATED,PHASE3,5,0.16144567932620893,Other / Mixed
NCT05882344,Cholinergic Deep Brain Stimulation for Alzheimer's Disease,ENROLLING_BY_INVITATION,,2,0.15971908981610147,Amyloid/Tau Pathology
NCT07166744,Contribution of Pathological Alpha-synuclein as a Diagnostic Biomarker for Dementia With Lewy Bodies,NOT_YET_RECRUITING,,2,0.08482771169064425,Amyloid/Tau Pathology
NCT06224205,Digital Detection of Dementia (D Cubed) Studies: D3,RECRUITING,,0,0.07153623136617716,"Care, Lifestyle & QoL"
NCT07346794,"The Underlying Neural Mechanism of TMS in Improving the Imbalance of ""Microbiota-brain-gut Axis"" in Alzheimer 's Disease Population",NOT_YET_RECRUITING,,2,0.07769570769067816,Amyloid/Tau Pathology
NCT06584656,Understanding Cerebral Blood Flow Dynamics for Alzheimer's Disease Prevention Through Exercise,COMPLETED,,3,0.059573059697589865,Neuroinflammation & Immune
NCT00880451,Development and Decline of Brain and Cognition Through the Life Span,COMPLETED,,2,0.09672569951593744,Amyloid/Tau Pathology
NCT03136692,Analysis of De-identified Data From Commercially-available App Lose It!,COMPLETED,,0,0.021694577433464503,"Care, Lifestyle & QoL"
NCT06699992,Clinical Application and Usability of Blood Biomarkers As Screening Tool in Alzheimer Disease: a Validation Study,NOT_YET_RECRUITING,,2,0.14121722150876653,Amyloid/Tau Pathology
NCT01000038,"Wii-fit for Activity, Balance and Gait in Assisted Living",COMPLETED,,0,0.0892330925229931,"Care, Lifestyle & QoL"
NCT02518243,Safe & Easy for Alzheimer's Disease and Related Pathologies,COMPLETED,,0,0.10049931543145081,"Care, Lifestyle & QoL"
NCT04241068,"A Study to Evaluate Safety and Tolerability of Aducanumab in Participants With Alzheimer's Disease Who Had Previously Participated in the Aducanumab Studies 221AD103, 221AD301, 221AD302 and 221AD205",TERMINATED,PHASE3,4,0.13919950253350968,Neuroinflammation & Immune
NCT06328374,Voice and Swallowing Disorders in Adults With and Without Alzheimer's Disease,WITHDRAWN,,0,0.07172388172752323,"Care, Lifestyle & QoL"
NCT01324518,Safety and Efficacy of ORM-12741 in Patients With Alzheimer's Disease,COMPLETED,PHASE2,5,0.17398830810962887,Other / Mixed
NCT05349318,Hyperbaric Oxygen Therapy for Prodromal Alzheimer´s Disease With Cerebrovascular Disease,UNKNOWN,,3,0.13226490847224215,Neuroinflammation & Immune
NCT06151808,"Analysis of XTR006 PET Imaging in Non-cognitively Impaired Subjects, MCI Due toAD, and Mild to Moderate AD Subjects",COMPLETED,,1,0.1708704689549712,Neuroinflammation & Immune
NCT00182897,PACT: Providers and Alzheimer's Caregivers Together,COMPLETED,,0,0.11526825669156225,"Care, Lifestyle & QoL"
NCT05227820,Insulin-Sensitizing Anti-Inflammatory Small Molecule for Investigative Treatment of Dementia,COMPLETED,PHASE2,2,0.0303986960613387,Amyloid/Tau Pathology
NCT06445582,SV2A-PET/CT and PET/MRI Combined Clinical Criteria Score in the Diagnosis of Early Cognitive Alteration,NOT_YET_RECRUITING,,2,0.17099513369297298,Amyloid/Tau Pathology
NCT00161473,Alzheimer's in Long-Term Care--Treatment for Agitation,COMPLETED,,0,0.06358826687294984,"Care, Lifestyle & QoL"
NCT03977584,Tau Positron Emission Tomography (PET) Longitudinal Substudy Associated With: Study of Crenezumab Versus Placebo in Preclinical Presenilin1 (PSEN1) E280A Mutation Carriers in the Treatment of Autosomal-Dominant Alzheimer's Disease,COMPLETED,PHASE2,2,0.253581815737171,Amyloid/Tau Pathology
NCT02303158,Relationship Between Protein Biomarkers in Cerebrospinal Fluid and Alzheimer&Apos;s Disease in Patients With Depression,TERMINATED,,0,0.05079078555436274,"Care, Lifestyle & QoL"
NCT01385033,[18F]MK-3328 as a Possible Novel Positron Emission Tomography (PET) Tracer for the Detection of Brain Amyloid Plaques (MK-3328-002),TERMINATED,PHASE1,2,0.22785057197963338,Amyloid/Tau Pathology
NCT05880147,App-based Consent for Pediatric Clinical Research,COMPLETED,,0,0.045235599398149466,"Care, Lifestyle & QoL"
NCT03977025,Alzheimer Biomarkers on CSF of Elderly Patients Undergoing Surgery,UNKNOWN,,2,0.11842250948280403,Amyloid/Tau Pathology
NCT04045990,Network Modulation in Alzheimer's Disease,COMPLETED,,3,0.13818382416382607,Neuroinflammation & Immune
NCT02489110,Webnovela for Hispanic Dementia Family Caregivers,COMPLETED,,0,0.11253878140116486,"Care, Lifestyle & QoL"
NCT07451223,Autonomous Navigating Robot for Detecting Falls and Risk of Falls in Nursing Home Residents With Alzheimer Disease/ADRD - Feasibility Study,TERMINATED,,0,0.042269402238458875,"Care, Lifestyle & QoL"
NCT03656159,Evaluation of a New CBT for People With Alzheimer's Disease and Their Caregivers,COMPLETED,,0,0.11673947614574248,"Care, Lifestyle & QoL"
NCT05934188,Exploring the Gut-Brain Axis in Ageing and Neurodegeneration,RECRUITING,,2,0.09712608851147066,Amyloid/Tau Pathology
NCT04121208,MIcroglial Colony Stimulating Factor-1 Receptor (CSF1R) in Alzheimer's Disease,TERMINATED,PHASE1,3,0.16454482576970997,Neuroinflammation & Immune
NCT00371059,Memantine for Agitation in Dementia,COMPLETED,PHASE4,5,0.07708476030202294,Other / Mixed
NCT07459959,"LiO-AD: Lithium Orotate in Alzheimers Disease Feasibility, Biomarker Engagement, and Clinical Response",NOT_YET_RECRUITING,PHASE1|PHASE2,4,0.07329313029807871,Neuroinflammation & Immune
NCT02875496,Reference Database & Longitudinal Registry of the Normal and Pathological Aging Brain,UNKNOWN,,2,0.04093596580671174,Amyloid/Tau Pathology
NCT06669546,"Effects of Real vs. Soundless Acoustic Stimulation During Deep Sleep on Brain Activity, Memory, and Blood Biomarkers in Older Adults (60-85) With Mild Memory Impairment",RECRUITING,,3,0.10404177462518428,Neuroinflammation & Immune
NCT01892579,Reducing Agitation in People With Dementia: the Customized Activity Trial,COMPLETED,,0,0.1363553380857588,"Care, Lifestyle & QoL"
NCT01741194,AC-1204 26-Week Long Term Efficacy Response Trial With Optional Open-label Ext,COMPLETED,PHASE2|PHASE3,1,0.20501996117887802,Neuroinflammation & Immune
NCT01122329,A Positron Emission Tomography (PET) Study Evaluating Brain Metabolism of a Medical Food in Alzheimer's Disease,COMPLETED,PHASE4,2,0.2263274784246839,Amyloid/Tau Pathology
NCT00824590,"A Phase 1, Non-Randomized, Open-Label, Single-Dose Study To Evaluate The Pharmacokinetics, Safety, And Tolerability Of Dimebon [PF 01913539] In Subjects With Severely-Impaired And Normal Renal Function",COMPLETED,PHASE1,4,0.24500634736113577,Neuroinflammation & Immune
NCT00692510,Drug Interaction Study Between AZD3480 and Cytochrome P450,COMPLETED,PHASE1,4,0.05455663050239183,Neuroinflammation & Immune
NCT04029623,Partnered Rhythmic Rehabilitation in Prodromal Alzheimer's Disease,RECRUITING,,0,0.06470805724576142,"Care, Lifestyle & QoL"
NCT00411580,Safety and Tolerability Study in Patients With Mild to Moderate Alzheimer's Disease (AD),COMPLETED,PHASE1,1,0.30096049507233136,Neuroinflammation & Immune
NCT04104373,The Ontario Neurodegenerative Disease Research Initiative,COMPLETED,,3,0.1269672646786961,Neuroinflammation & Immune
NCT06081569,Multimodal Deep Learning for the Diagnosis and Assessment of Alzheimer's Disease,NOT_YET_RECRUITING,,3,0.12559299824246412,Neuroinflammation & Immune
NCT00687141,"Study to Assess the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of AZD0328 in Elderly Healthy Subjects",COMPLETED,PHASE1,4,0.3444857412874188,Neuroinflammation & Immune
NCT01723488,"A Phase 0, Open Label, Multi-Center, Exploratory and Safety Study of [F-18]T808",TERMINATED,EARLY_PHASE1,2,0.16578062851206093,Amyloid/Tau Pathology
NCT02632786,"The PRONTO Study, a Global Phase 2b Study of NEOD001 in Previously Treated Subjects With Light Chain (AL) Amyloidosis",COMPLETED,PHASE2,5,0.196278712517564,Other / Mixed
NCT02185053,A Phase II Study of CPC-201 to Treat Alzheimer's Disease Type Dementia,COMPLETED,PHASE2,4,0.17556230424238817,Neuroinflammation & Immune
NCT02928211,Aftobetin-HCl and Fluorescence Detection Measured by Sapphire II to Determine the Number and Timing of Administrations,UNKNOWN,PHASE1,3,0.1348535210532081,Neuroinflammation & Immune
NCT03644043,Evidence Amyloid Scan EEG Study,UNKNOWN,,3,0.13440471492549536,Neuroinflammation & Immune
NCT00377715,"Double-blind, Placebo-controlled Study of Oral Dimebon in Subjects With Mild to Moderate Alzheimer's Disease",COMPLETED,PHASE2,1,0.24952735332739231,Neuroinflammation & Immune
NCT02462291,New Approach for Treatment of Behavioral Disorders in Alzheimer's Disease (Alzheimer's Behavioral and Cognitive Disorders),COMPLETED,,0,0.09031180023667314,"Care, Lifestyle & QoL"
NCT02946710,"P75NTR, Diagnostic Biomarker for Alzheimer's Disease: Quantification Study in Cerebrospinal Fluid",COMPLETED,,3,0.17407492098603725,Neuroinflammation & Immune
NCT07458620,Prospective Single-Arm Safety Study of Cervical LVA in AD Patients,NOT_YET_RECRUITING,PHASE1,2,0.08618985163101488,Amyloid/Tau Pathology
NCT01482845,"A Phase 1 Study of the Safety, Tolerability and Pharmacokinetics of ABT-126 in Subjects With Alzheimer's Disease",COMPLETED,PHASE1,4,0.2843877829067921,Neuroinflammation & Immune
NCT05885295,The Imperial Comprehensive Cognitive Assessment in Cerebrovascular Disease (IC3),RECRUITING,,0,0.066135900570796,"Care, Lifestyle & QoL"
NCT01640275,Markers of Alzheimers Disease After Propofol or Isoflurane Anesthesia,COMPLETED,PHASE1,2,0.10523493255362322,Amyloid/Tau Pathology
NCT03533257,Study to Assess the Safety and Biological Activity of AMX0035 for the Treatment of Alzheimer's Disease,COMPLETED,PHASE2,3,0.2485205138523056,Neuroinflammation & Immune
NCT03284112,Old SCHOOL Hip-Hop: Improve Alzheimer's Disease Knowledge,COMPLETED,,0,0.07618950040962802,"Care, Lifestyle & QoL"
NCT01554683,Seizure Activity in Alzheimer's Disease,COMPLETED,,2,0.07406594230788839,Amyloid/Tau Pathology
NCT01276353,A Study Versus E2020 10mg Followed by an Open-label Extension Phase to Explore the Safety of E2020 SR 23 mg in Japanese Subjects With Severe Alzheimer's Type Dementia,COMPLETED,PHASE2,1,0.08973318842414227,Neuroinflammation & Immune
NCT00056628,COGNIShunt® System for Alzheimer's Disease,COMPLETED,PHASE3,2,0.08280948872928925,Amyloid/Tau Pathology
NCT00548951,Alzheimer Patients and the Snoezelen Program,COMPLETED,PHASE1,0,0.05285876502566186,"Care, Lifestyle & QoL"
NCT04573829,PsyDoMa : Non-drug Approaches at Home for Alzheimer's Patients With Psycho-behavioural Disorders,COMPLETED,,0,0.05500280596888478,"Care, Lifestyle & QoL"
NCT02968719,"A Phase 1, Corplex™ Donepezil Transdermal System Compared to Oral Aricept®",COMPLETED,PHASE1,4,0.12321403360182998,Neuroinflammation & Immune
NCT02260167,"Treatment of Alzheimer's and Dementia With the Metabolism, Infections, Nutrition, Drug Elimination (MIND) Protocol",COMPLETED,,0,0.03177335957224899,"Care, Lifestyle & QoL"
NCT02916056,2-Year Extension Study of Azeliragon in Subjects With Alzheimer's Disease (STEADFAST Extension),TERMINATED,PHASE3,1,0.1238338919503455,Neuroinflammation & Immune
NCT01965756,Effect of Insulin Sensitizer Metformin on AD Biomarkers,COMPLETED,PHASE2,3,0.12639243769969685,Neuroinflammation & Immune
NCT07554872,Study of Neural Stem Cell-Derived Exosomes in Moderate-to-Severe Early-Onset Alzheimer's Disease,NOT_YET_RECRUITING,PHASE1,1,0.07587375546390922,Neuroinflammation & Immune
NCT03297177,Autologous Stem/Stromal Cells in Neurological Disorders and Disease,UNKNOWN,,5,0.07986487293261788,Other / Mixed
NCT04311281,FDDNP Protocol for Visualizing Brain Proteinopathies to Assist in the Diagnosis of Persons With Suspected CTE and AD,WITHDRAWN,,2,0.2576002184885514,Amyloid/Tau Pathology
NCT01608061,ADvance DBS-f in Patients With Mild Probable Alzheimer's Disease,COMPLETED,,1,0.05757817458403307,Neuroinflammation & Immune
NCT04786561,"Depression, Anxiety and Social Relationships as Risk Factors for Dementia",COMPLETED,,0,0.07104023989632142,"Care, Lifestyle & QoL"
NCT01594541,A Retrospective Analysis of Cerefolin NAC® in Cognitively Impaired Patients,UNKNOWN,,3,0.04171012204973717,Neuroinflammation & Immune
NCT01018875,Efficacy and Safety Study of ABT-288 in Subjects With Mild-to-Moderate Alzheimer's Disease,COMPLETED,PHASE2,1,0.3103371603548664,Neuroinflammation & Immune
NCT07279103,Multisensory Environment-Based Occupational Therapy for Alzheimer's Patients,ENROLLING_BY_INVITATION,,0,0.11465181130328382,"Care, Lifestyle & QoL"
NCT04566770,A Clinical Trial of A COVID-19 Vaccine Named Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector),COMPLETED,PHASE2,5,0.19908665491748587,Other / Mixed
NCT01622894,Genetics of Mendelian Forms of Young Onset Alzheimer Disease,COMPLETED,,2,0.08150766289427015,Amyloid/Tau Pathology
NCT02420756,Imaging Dementia-Evidence for Amyloid Scanning (IDEAS) Study,COMPLETED,,2,0.16409838569750596,Amyloid/Tau Pathology
NCT05055895,Association of Anticholinergic Burden With Onset of Delirium in Older Adults With Alzheimer Dementia:,UNKNOWN,,0,0.06440220329952019,"Care, Lifestyle & QoL"
NCT07420075,Alzheimer's Registry,ENROLLING_BY_INVITATION,,3,0.15196925867333788,Neuroinflammation & Immune
NCT05561205,rTMS for Apathy Clinical Trial,RECRUITING,,3,0.07320971211511948,Neuroinflammation & Immune
NCT06618872,Incremental Diagnostic Value of Tau-PET With [18F]RO948 vs Amyloid-PET in Patients With Cognitive Impairment,RECRUITING,,3,0.20589979239644873,Neuroinflammation & Immune
NCT05159596,In-Home Technology for Caregivers of People With Dementia and Mild Cognitive Impairment: Spanish Language Homes,COMPLETED,,3,0.194565124738285,Neuroinflammation & Immune
